afkorting,alias,author,begrip,GGM-bron,created,datum_opname,definitie,domain,domain_name,herkomst,herkomst_definitie,GGM-guid,is_domain,modelnaam_kort,modified,GGM-naam,parent_package_id,phase,release,schema_id,status,stereotype,GGM-toelichting,uri,version,visibility,GGM-uml-type,Datum-tijd-export
,,janbr,,,2024-06-27 21:51:28,,Het onderdeel Normafwijking bricht zich op de registratie en afhandeling van situaties waarin een afwijking van de gestelde normen wordt geconstateerd bij inkomensvoorzieningen.,"Package: ""Normafwijking""",Normafwijking,,,EAPK_2D091BA6_1407_C3BE_D193_3743D37AB694,False,,2025-03-27 15:33:40,Model Normafwijking,EAPK_1AF36C69_888E_945B_4A20_2632D26A4D4C,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.1,,Package,12052026-14:54:02
,,Ashkan Ashkpour,,,2025-08-08 01:32:37,,,"Package: ""Reden aanvraag""",Reden aanvraag,,,EAPK_07EA5873_18FC_4e6d_A363_34B71CEC46BB,False,,2025-12-18 15:38:53,Diagram,EAPK_1BEB04DF_888E_945B_4A20_2791BFAE4D4C,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.1.0,,Package,12052026-14:54:02
,,janbr,,,2024-06-27 21:51:28,,,"Package: ""Reden aanvraag""",Reden aanvraag,,,EAPK_1FB7FD2E_0396_D2CF_E082_2791CABFC583,False,,2024-06-27 21:51:42,Datatypes,EAPK_1BEB04DF_888E_945B_4A20_2791BFAE4D4C,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,janbr,,,2024-06-27 21:51:28,,,"Package: ""Reden aanvraag""",Reden aanvraag,,,EAPK_2EA8EC3D_1407_C3BE_D193_3802BFAEB694,False,,2024-06-27 21:51:42,Reden aanvraag,EAPK_1BEB04DF_888E_945B_4A20_2791BFAE4D4C,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,janbr,,,2024-06-27 21:51:28,,,"Package: ""Terug- en invordering""",Terug- en invordering,,,EAPK_1E9A2A94_0396_D2CF_E082_263D09E5C583,False,,2024-06-27 21:51:42,Datatypes,EAPK_1AF9ED18_888E_945B_4A20_263C09D54D4C,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2024-08-20 16:31:12,,,"Package: ""Terug- en invordering""",Terug- en invordering,,,EAPK_1B999078_36C0_413c_A64A_A26BCDA7A433,False,,2025-03-27 15:28:35,Diagram,EAPK_1AF9ED18_888E_945B_4A20_263C09D54D4C,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.2,,Package,12052026-14:54:02
,,janbr,,,2024-06-27 21:51:28,,Het onderdeel Terug- en Invordering richt zich op de processen en gegevens rondom het terugvorderen en invorderen van onterecht verstrekte inkomensvoorzieningen. Dit model biedt een gestructureerde weergave van de objecttypen en hun onderlinge relaties die nodig zijn om deze financi&#235;le processen effectief te beheren.,"Package: ""Terug- en invordering""",Terug- en invordering,,,EAPK_2D0F3F05_1407_C3BE_D193_374C10D6B694,False,,2025-03-27 15:34:24,Model Terug- en invordering,EAPK_1AF9ED18_888E_945B_4A20_263C09D54D4C,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.1,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-06-13 13:19:19,,,"Package: ""Schuldhulpverlening""",Schuldhulpverlening,,,EAPK_A4DC025F_E74A_401e_8126_5983EEA86319,False,,2025-04-23 15:43:05,Diagram,EAPK_B9861718_A0E9_4f16_B9CE_F1A09D0AD642,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-06-13 13:19:30,,"Het informatiedomein dat gegevens omvat over de ondersteuning en begeleiding van inwoners met problematische schulden, gericht op het bevorderen van financiële stabiliteit en maatschappelijke participatie.","Package: ""Schuldhulpverlening""",Schuldhulpverlening,,,EAPK_06C51790_1F81_4ac4_8E16_5177352EF2E1,False,,2025-04-23 15:42:59,Model Schuldhulpverlening,EAPK_B9861718_A0E9_4f16_B9CE_F1A09D0AD642,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.4,,Package,12052026-14:54:02
,,Arjen Brienen,,,2025-04-23 15:43:34,,,"Package: ""Vroegsignalering""",Vroegsignalering,,,EAPK_1A31E912_F95D_42a4_AE31_C0B34AF90449,False,,2025-12-18 15:38:53,Diagram,EAPK_680EBF5D_22CC_4678_BD03_1026113302CD,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2025-04-23 15:37:33,,Alle objecttypen die voortkomen uit de processen rond vroegsignalering. In het kader van het programma DDAS (Data Delen Armoede en Schulden) opgesteld.,"Package: ""Vroegsignalering""",Vroegsignalering,,,EAPK_BB7B01A9_44F5_4e0f_B158_0DDAA5B6593D,False,,2025-12-18 15:38:53,Model Vroegsignalering,EAPK_680EBF5D_22CC_4678_BD03_1026113302CD,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.1.0,,Package,12052026-14:54:02
,,janbr,,,2024-06-27 21:51:28,,"#NOTES#Description: De beschrijving van de betekenis van de construct zoals gespecificeerd in de catalogus van de desbetreffende (basis)registratie of informatiemodel.
","Package: ""Sociaal Domein Generiek""",Sociaal Domein Generiek,,,EAPK_1D169379_888E_945B_4A20_293A52984D4C,False,,2025-12-16 10:28:46,Inkomsten,EAPK_976B3937_0D19_4599_A6D4_E2BD0E0AB9EB,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.9.0,,Package,12052026-14:54:02
,,janbr,,,2024-06-27 21:51:28,,"#NOTES#Description: De beschrijving van de betekenis van de construct zoals gespecificeerd in de catalogus van de desbetreffende (basis)registratie of informatiemodel.
","Package: ""Sociaal Domein Generiek""",Sociaal Domein Generiek,,,EAPK_0468EE60_2C7C_0C51_B6FE_2630D3618874,False,,2025-03-27 15:28:35,Vermogen,EAPK_976B3937_0D19_4599_A6D4_E2BD0E0AB9EB,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.5,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-10-09 10:35:18,,,"Package: ""Beheer Openbare Ruimte""",Beheer Openbare Ruimte,,,EAPK_C471CCC1_6DCF_4e92_A3AC_247E8C0C054B,False,,2018-10-09 10:35:18,Enumeratiesoort,EAPK_786CDB32_F133_4fc2_BE1E_95B56295C628,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2018-10-09 10:34:08,,Het informatiemodel dat is overgenomen uit IMBOR (Informatiemodel Beheer Openbare Ruimte),"Package: ""Beheer Openbare Ruimte""",Beheer Openbare Ruimte,,,EAPK_C86EFE55_7DAA_4a8e_B35D_67FC3CAA59A8,False,,2025-12-18 15:38:53,Model IMBOR,EAPK_786CDB32_F133_4fc2_BE1E_95B56295C628,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2019-10-23 14:39:33,,Het informatiedomein waarbinnen alle aanvragen en meldingen worden gedefinieerd als onderdeel van het model Dienstverlening,"Package: ""Omgevingswet""",Omgevingswet,,,EAPK_7610AA7C_7D7D_458f_9A2B_E0E02AC9DFAF,False,,2025-12-18 15:38:53,Model Aanvragen en Meldingen,EAPK_0839403A_7D72_47ad_988E_5ECEFE9400F8,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2019-10-23 14:40:55,,Het informatiemodel met de officiele publicaties in het kader van de omgevingswet,"Package: ""Omgevingswet""",Omgevingswet,,,EAPK_DD661A2E_8CE9_4686_B9C7_B13EF5367803,False,,2025-12-18 15:38:53,Model Officiele Publicaties,EAPK_0839403A_7D72_47ad_988E_5ECEFE9400F8,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2019-10-23 14:40:21,,,"Package: ""Omgevingswet""",Omgevingswet,,,EAPK_1386827C_E0E0_4c36_BC19_876F578EEC3A,False,,2019-10-23 14:40:21,Model Omgevingsinformatie,EAPK_0839403A_7D72_47ad_988E_5ECEFE9400F8,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Arjen Brienen,,,2019-10-23 14:39:57,,"Het informatiedomein dat gegevens omvat over de uitvoering van de Omgevingswet, gericht op het integraal beheren en ontwikkelen van de fysieke leefomgeving.","Package: ""Omgevingswet""",Omgevingswet,,,EAPK_E2C175A5_F6CC_463e_A6FB_78EAD11E6008,False,,2025-03-27 15:28:35,Model Omgevingswet,EAPK_0839403A_7D72_47ad_988E_5ECEFE9400F8,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.1,,Package,12052026-14:54:02
,,Arjen Brienen,,,2019-10-23 14:40:37,,,"Package: ""Omgevingswet""",Omgevingswet,,,EAPK_C8969BDF_81D3_40ee_B97B_2A958796B037,False,,2019-10-23 14:40:37,Model Toepasbare Regels,EAPK_0839403A_7D72_47ad_988E_5ECEFE9400F8,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Ashkan Ashkpour,,,2023-05-15 13:19:28,,,"Package: ""RGBZPlus""",RGBZPlus,,,EAPK_CCFD7DA0_19FE_4c02_86EA_6C4EFEA6CC2C,False,,2025-12-18 15:38:53,Bedrijfsprocessen,EAPK_55858D70_7BBF_4841_8A65_BE28AFED16F4,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.1.0,,Package,12052026-14:54:02
,,Debat_E,,,2011-02-15 15:33:11,,,"Package: ""RGBZPlus""",RGBZPlus,,,EAPK_57EF5E84_77C3_456c_9D09_8304C0B7B61A,False,,2024-11-21 08:38:15,Catalogus RGBZ,EAPK_55858D70_7BBF_4841_8A65_BE28AFED16F4,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,Debat_E,,,2011-02-15 15:29:51,,,"Package: ""RGBZPlus""",RGBZPlus,,,EAPK_6730FD25_4759_4575_9642_C5332AEC187E,False,,2024-11-21 08:38:15,View Betrokkene,EAPK_55858D70_7BBF_4841_8A65_BE28AFED16F4,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,Debat_E,,,2011-02-15 15:28:29,,,"Package: ""RGBZPlus""",RGBZPlus,,,EAPK_984ECE89_6D71_4c5a_B516_5C9C48BA57AA,False,,2024-11-21 08:38:15,View (Zaak)objecten,EAPK_55858D70_7BBF_4841_8A65_BE28AFED16F4,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,Debat_E,,,2011-02-15 15:24:09,,,"Package: ""RGBZPlus""",RGBZPlus,,,EAPK_3296F192_7D2C_4537_AA91_D5DB45E32ED4,False,,2024-11-21 08:38:15,Abstracte en concrete objecttypen,EAPK_55858D70_7BBF_4841_8A65_BE28AFED16F4,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,mante_h,,,2010-10-19 17:21:37,,Het subdomein RGBZ met alle objecttypen betreffend zaakgericht werken.,"Package: ""RGBZPlus""",RGBZPlus,,,EAPK_2EDFFA95_0A05_4292_84C5_2A912A6B6718,False,,2025-12-18 15:38:53,Model Kern RGBZ,EAPK_B6262E5C_848A_4e88_BB42_8186319C517E,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.4.0,,Package,12052026-14:54:02
,,Debat_E,,,2011-02-05 16:27:10,,,"Package: ""RGBZPlus""",RGBZPlus,,,EAPK_FEABA1A0_3333_42b6_94C3_7605277A923B,False,,2024-11-21 08:38:15,Relatieklasse,EAPK_B6262E5C_848A_4e88_BB42_8186319C517E,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,mante_h,,,2010-10-19 17:22:12,,,"Package: ""RGBZPlus""",RGBZPlus,,,EAPK_8C03F493_3B41_4f2b_9E64_2F62244C19B0,False,,2024-11-21 08:38:15,Groepattribuutsoort,EAPK_B6262E5C_848A_4e88_BB42_8186319C517E,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,mante_h,,,2011-01-21 01:29:39,,,"Package: ""RGBZPlus""",RGBZPlus,,,EAPK_67864B52_0C83_41a1_94FD_AB1D39D2C149,False,,2024-11-21 08:38:15,Datatype,EAPK_B6262E5C_848A_4e88_BB42_8186319C517E,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,Debat_E,,,2011-02-18 13:46:01,,,"Package: ""RGBZPlus""",RGBZPlus,,,EAPK_FEE4FDC3_EAD7_472a_BBA1_F10F9716C50F,False,,2024-11-21 08:38:15,Enumeratiesoort,EAPK_B6262E5C_848A_4e88_BB42_8186319C517E,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,Debat_E,,,2011-02-15 15:15:28,,,"Package: ""RGBZPlus""",RGBZPlus,,,EAPK_BB99418E_DCA8_493d_99A2_67E5EB095ED0,False,,2024-11-21 08:38:15,Metagegevens,EAPK_B6262E5C_848A_4e88_BB42_8186319C517E,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,Verho_M,,,2025-01-07 18:47:19,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_B17FE758_1C00_4f85_B8BC_817F6560716A,False,,2025-01-08 09:20:15,archief,EAPK_FB67A77D_70A0_40fe_B6D0_86C7FEAB38EF,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2018-03-21 15:46:54,,"Het subdomein dat gegevens omvat over gemeentelijke basisgegevens, gebaseerd op het Referentiemodel Stelsel van Gemeentelijke Basisgegevens (RSGB) v2.0.2, aangevuld met specifieke uitbreidingen voor lokaal gebruik en aanvullingen uit RSGB v3.0.","Package: ""RSGBPlus""",RSGBPlus,,,EAPK_2833C85B_BA94_4b59_80C0_2F665B589FBF,False,,2025-03-27 15:28:35,Model Kern RSGB,EAPK_FB67A77D_70A0_40fe_B6D0_86C7FEAB38EF,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.4,,Package,12052026-14:54:02
,,Debat_E,,,2018-03-21 15:46:54,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_B654E255_2E53_4ed6_BF3D_F8C88EE4F63A,False,,2024-11-21 08:38:15,Relatieklasse,EAPK_FB67A77D_70A0_40fe_B6D0_86C7FEAB38EF,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,mante_h,,,2018-03-21 15:46:54,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_6B55D7BF_696E_486b_B195_D6720BEC4EA5,False,,2024-11-21 08:38:15,Groepattribuutsoort,EAPK_FB67A77D_70A0_40fe_B6D0_86C7FEAB38EF,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,mante_h,,,2018-03-21 15:46:54,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_38DBC4A7_96E3_4e93_AD37_84BF1310F685,False,,2024-11-21 08:38:15,Referentielijsten,EAPK_FB67A77D_70A0_40fe_B6D0_86C7FEAB38EF,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,mante_h,,,2018-03-21 15:46:54,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_8BC93558_6BBA_4697_86D5_B2171388ECBB,False,,2024-11-21 08:38:15,Datatype,EAPK_FB67A77D_70A0_40fe_B6D0_86C7FEAB38EF,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,Debat_E,,,2011-03-31 15:25:02,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_F7097B8B_DDED_4087_8AE1_10EFBF4F03E7,False,,2018-09-10 15:42:45,Union,EAPK_FB67A77D_70A0_40fe_B6D0_86C7FEAB38EF,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,debat_e,,,2015-12-01 07:52:09,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_EF3887BA_3215_4cd3_A6E0_18B0C850D4BE,False,,2018-09-10 15:42:51,Complex datatype,EAPK_FB67A77D_70A0_40fe_B6D0_86C7FEAB38EF,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,mante_h,,,2018-03-21 15:46:54,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_D04DFCDD_A35F_4d83_B1DD_54724C789206,False,,2024-11-21 08:38:15,Enumeratiesoort,EAPK_FB67A77D_70A0_40fe_B6D0_86C7FEAB38EF,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,Debat_E,,,2010-08-27 10:28:00,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_E2357964_98D3_4d5f_B5A6_BD50F85A9B36,False,,2024-11-21 08:38:15,Catalogus RSGB,EAPK_893C5683_95C8_4cb1_8D5B_2D3ABC924A36,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,Debat_E,,,2011-02-05 11:49:22,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_BDEE2950_5783_4866_991C_B8DAD61FCB4C,False,,2024-11-21 08:38:15,Abstracte en concrete objecttypen,EAPK_893C5683_95C8_4cb1_8D5B_2D3ABC924A36,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,Debat_E,,,2011-02-05 15:40:37,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_2DFCCBAF_991E_4081_9E8C_AB0082F8121D,False,,2024-11-21 08:38:15,Referentielijsten,EAPK_893C5683_95C8_4cb1_8D5B_2D3ABC924A36,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,Debat_E,,,2011-02-13 15:44:43,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_B98353B5_F26E_4bdd_822F_69AC0C039654,False,,2024-11-21 08:38:15,Relatieklassen,EAPK_893C5683_95C8_4cb1_8D5B_2D3ABC924A36,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,Debat_E,,,2013-03-29 08:45:43,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_DF43CB15_5A3F_4493_8AFC_85E779164242,False,,2013-03-29 08:45:43,Diagrammen intern gebruik,EAPK_893C5683_95C8_4cb1_8D5B_2D3ABC924A36,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,janbr,,,2024-06-27 21:51:28,,,"Package: ""Sociaal Domein Generiek""",Sociaal Domein Generiek,,,EAPK_1AA0EC63_0396_D2CF_E082_293B5298C583,False,,2024-06-27 21:51:42,Datatypes,EAPK_1D169379_888E_945B_4A20_293A52984D4C,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,janbr,,,2024-06-27 21:51:28,,Alle objecttypen overgenomen uit het GBI (Generieke Basisprocessen Inkomen) die de Inkomsten van clienten in het sociaal domein betreffen.,"Package: ""Sociaal Domein Generiek""",Sociaal Domein Generiek,,,EAPK_2FF1DB74_1407_C3BE_D193_304A6309B694,False,,2025-12-18 15:38:53,Model Inkomsten,EAPK_1D169379_888E_945B_4A20_293A52984D4C,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.2.0,,Package,12052026-14:54:02
,,janbr,,,2024-06-27 21:51:28,,,"Package: ""Sociaal Domein Generiek""",Sociaal Domein Generiek,,,EAPK_156DF3E9_377C_77DA_CA11_2630E361D097,False,,2024-06-27 21:51:42,Datatypes,EAPK_0468EE60_2C7C_0C51_B6FE_2630D3618874,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,janbr,,,2024-06-27 21:51:28,,Alle objecttypen overgenomen uit het GBI (Generieke Basisprocessen Inkomen) die het vermogen van clienten in het sociaal domein betreffen.,"Package: ""Sociaal Domein Generiek""",Sociaal Domein Generiek,,,EAPK_267CE4D0_488B_88CF_BF22_3741D472C108,False,,2025-12-18 15:38:53,Model Vermogen,EAPK_0468EE60_2C7C_0C51_B6FE_2630D3618874,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.2.0,,Package,12052026-14:54:02
,,Debat_E,,,2011-02-21 09:27:13,,,"Package: ""RGBZPlus""",RGBZPlus,,,EAPK_FF6239BF_BFCE_4272_9876_9A3C41D060BB,False,,2024-11-21 08:38:15,Catalogus RGBZ,EAPK_57EF5E84_77C3_456c_9D09_8304C0B7B61A,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,Debat_E,,,2011-02-15 15:26:06,,,"Package: ""RGBZPlus""",RGBZPlus,,,EAPK_58A4C1FE_B2AD_4d7b_85E5_D2AD080BF8AD,False,,2011-02-21 11:36:46,Documenten,EAPK_3296F192_7D2C_4537_AA91_D5DB45E32ED4,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Debat_E,,,2011-02-24 14:07:15,,,"Package: ""RGBZPlus""",RGBZPlus,,,EAPK_7DC9CA5C_E14B_4fe5_BBC4_866CAB719568,False,,2024-11-21 08:38:15,Referentielijsten,EAPK_67864B52_0C83_41a1_94FD_AB1D39D2C149,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,Verho_M,,,2025-01-08 09:21:14,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_0310D768_5F4E_4b93_BD1E_31946498EE98,False,,2025-01-08 09:22:22,Diagrammen intern gebruik,EAPK_B17FE758_1C00_4f85_B8BC_817F6560716A,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Verho_M,,,2025-01-08 09:20:40,,"Het subdomein dat gegevens omvat over gemeentelijke basisgegevens, gebaseerd op het Referentiemodel Stelsel van Gemeentelijke Basisgegevens (RSGB) v2.0.2, aangevuld met specifieke uitbreidingen voor lokaal gebruik en aanvullingen uit RSGB v3.0.","Package: ""RSGBPlus""",RSGBPlus,,,EAPK_9506A6D8_5471_4596_B8DA_D5CFFD50EEBA,False,,2025-03-27 15:28:35,Model Kern RSGB,EAPK_B17FE758_1C00_4f85_B8BC_817F6560716A,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.1,,Package,12052026-14:54:02
,,mante_h,,,2010-11-01 04:24:10,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_E7F4648E_AF2D_42d5_A524_700F87CC82B6,False,,2024-11-21 08:38:15,Tekenwijze,EAPK_E2357964_98D3_4d5f_B5A6_BD50F85A9B36,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,Debat_E,,,2011-02-05 12:15:02,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_12170BFD_E263_45af_BF33_6E396CC4C805,False,,2011-02-05 12:16:14,"Detaillering abstracte en concrete adres, gebouw & terrein objecttypen",EAPK_BDEE2950_5783_4866_991C_B8DAD61FCB4C,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Debat_E,,,2011-02-05 12:08:22,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_1DE8194F_18A8_43e4_A5BA_5DEE39B4129E,False,,2024-11-21 08:38:15,Detaillering concrete en abstracte Kadastrale Onroerende Zaken objecttypen,EAPK_BDEE2950_5783_4866_991C_B8DAD61FCB4C,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,Debat_E,,,2011-02-05 11:49:55,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_3885B3AD_BC1A_484a_92F1_888D9E8666D5,False,,2024-11-21 08:38:15,Detaillering concreten en abstracte Subjecten objecttypen,EAPK_BDEE2950_5783_4866_991C_B8DAD61FCB4C,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
,,Haas_R,,,2015-05-04 11:23:01,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_7F2805FC_0237_4909_B96F_8078CE445AE0,False,,2015-05-04 11:23:01,Aanduiding verblijfsrecht,EAPK_2DFCCBAF_991E_4081_9E8C_AB0082F8121D,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,debat_e,,,2015-02-27 09:57:44,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_332B99F6_0A73_48d9_B40E_EE21809B1A67,False,,2015-12-01 07:59:00,ARK codes kadastrale gemeenten referenties,EAPK_2DFCCBAF_991E_4081_9E8C_AB0082F8121D,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,debat_e,,,2015-02-27 09:32:49,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_6B254074_CAC4_4226_A560_4190266642D6,False,,2015-02-27 09:32:49,Aard zakelijke rechten referenties,EAPK_2DFCCBAF_991E_4081_9E8C_AB0082F8121D,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,Debat_E,,,2015-09-17 09:09:28,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_D89998B0_1F55_44fe_84FB_678D8B404629,False,,2015-09-17 09:09:28,Aard aantekeningen,EAPK_2DFCCBAF_991E_4081_9E8C_AB0082F8121D,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,debat_e,,,2015-02-27 14:06:43,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_17207BDA_54B2_4702_B619_82CFD448D160,False,,2015-02-27 14:08:10,Codes cultuur onbebouwd referenties,EAPK_2DFCCBAF_991E_4081_9E8C_AB0082F8121D,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,debat_e,,,2015-02-27 12:18:33,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_4CED47A9_BD0A_4b31_9F4F_DA09AB30F69A,False,,2015-02-27 13:46:48,Cultuur codes bebouwd referenties,EAPK_2DFCCBAF_991E_4081_9E8C_AB0082F8121D,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,debat_e,,,2015-03-09 11:28:12,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_985D8892_FB39_48b0_81AA_FE20979541BC,False,,2015-03-09 11:28:49,Deelobjectcodes referenties,EAPK_2DFCCBAF_991E_4081_9E8C_AB0082F8121D,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.0,,Package,12052026-14:54:02
,,debat_e,,,2013-10-10 11:06:44,,,"Package: ""RSGBPlus""",RSGBPlus,,,EAPK_EBFD0869_814E_422f_828E_8336F1420F31,False,,2024-11-21 08:38:15,Kadastrale gemeenten referenties,EAPK_2DFCCBAF_991E_4081_9E8C_AB0082F8121D,1.0,,GGM_ROOT_SCHEMA,Proposed,,,,1.3,,Package,12052026-14:54:02
